npsn,nama,alamat,kecamatan,kabupaten,provinsi,bentuk_pendidikan,status_sekolah,latitude,longitude
60729959,MAS ALKHAIRAAT MOUTONG,JL. TRANS SULAWESI NO. 87 MOUTONG KEC. MOUTONG,Kec. Moutong,Kab. Parigi Moutong,Prov. Sulawesi Tengah,MA,SWASTA,0.4957,121.1576
40203218,SD INPRES 2 GIO,Desa Aedan Raya,Kec. Moutong,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.4609,121.1482
60729961,MAN 3 PARIGI,JL. ASSANUSIYAH NO. 03 BERINGIN JAYA KEC. BOLANO KAB. PARIGI MOUTONG,Kec. Bolano,Kab. Parigi Moutong,Prov. Sulawesi Tengah,MA,NEGERI,0.5176,121.1753
40203177,SD INPRES MOUTONG BARAT,Jl. Trans Sulawesi,Kec. Moutong,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.4708,121.18
40203185,SD INPRES RAJA BASAR,Jl. Raja Basar ,Kec. Moutong,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.4908,121.2136
40205223,SD NEGERI PEMBUNI,Jl. Mosilang,Kec. Moutong,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.4695,121.1961
40203200,SD INPRES LOBU GIO,Jl Hi Husen,Kec. Moutong,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.4809,121.2222
69935819,TK ALKHAIRAAT MOUTONG BARAT,Jl. Pelabuhan,Kec. Moutong,Kab. Parigi Moutong,Prov. Sulawesi Tengah,TK,SWASTA,0.4616,121.2101
40202820,SD NEGERI 3 MOUTONG,Jl. Pelabuhan,Kec. Moutong,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.4595,121.2091
40203179,SD INPRES MOUTONG TIMUR,Jl. Tombolotutu II,Kec. Moutong,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.4716,121.2331
40202938,SMP NEGERI 1 MOUTONG,Jl. Pramuka no. 18 Moutong Tengah,Kec. Moutong,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SMP,NEGERI,0.4667,121.2283
40202943,SMAN 1 MOUTONG,JL. SISWA NO. 20,Kec. Moutong,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SMA,NEGERI,0.467,121.2346
40203178,SD INPRES MOUTONG TENGAH,Jl. Sambaragi No. 213,Kec. Moutong,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.4629,121.2284
40202926,SD NEGERI 1 MOUTONG,Jl. Sambaragi No. 169,Kec. Moutong,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.4628,121.2297
40202825,SD NEGERI 4 MOUTONG,Jln. Trans Sulawesi,Kec. Moutong,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.4932,121.2591
40202837,SD NEGERI 2 MOUTONG,Jl Hi Lasarika No 46,Kec. Moutong,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.4634,121.2361
40205398,TK NEGERI 2 MOUTONG,Jl. Muara No. 71,Kec. Moutong,Kab. Parigi Moutong,Prov. Sulawesi Tengah,TK,NEGERI,0.4612,121.2334
40205224,SD KECIL OLONGGATA,Olonggata,Kec. Moutong,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.4954,121.2789
60729540,MIS ANNUR TAOPA,JLN. BIDADARI TAOPA UTARA KEC. TAOPA,Kec. Moutong,Kab. Parigi Moutong,Prov. Sulawesi Tengah,MI,SWASTA,0.4978,121.3188
40203011,SD NEGERI SEJOLI,Desa Sejoli,Kec. Moutong,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.4954,121.3264
40202838,SD NEGERI 2 TERPENCIL OGOTOMUBU,Gunug Durian Dusun V Terpencil Molomamua,Kec. Tomini,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5463,120.5621
69853471,MTS AL-IKHLAS MOUBANG,JL. ANOA DSN. IV BOLAGAN,Kec. Mepanga,Kab. Parigi Moutong,Prov. Sulawesi Tengah,MTs,SWASTA,0.5599,120.5534
69788241,SD KECIL TERPENCIL SALUJENGI SUPILOPONG,DESA SUPILOPONG,Kec. Tomini,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5644,120.5741
40205209,SD KECIL TERPENCIL PANATALAN,Jln. Gunung Panatalan,Kec. Tomini,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.548,120.5929
40205382,TK KASIH IBU,DESA MEPANGA,Kec. Mepanga,Kab. Parigi Moutong,Prov. Sulawesi Tengah,TK,SWASTA,0.5540374,120.5955554
69902000,MTsS ALKHAIRAAT GIO,Jln. Siswa No. 57 B Gio Kec. Moutong,Kec. Moutong,Kab. Parigi Moutong,Prov. Sulawesi Tengah,MTs,SWASTA,0.5448,120.624
P2962187,PKBM APOTO,Jl.Trans Sulawesi ,Kec. Tomini,Kab. Parigi Moutong,Prov. Sulawesi Tengah,PKBM,SWASTA,0.5744,120.5841
40203044,SD INPRES 1 MENSUNG,Jl. Anoa - Bolagan - Moubang,Kec. Mepanga,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5497,120.7023
69792636,KB NURUL FALAH,JL. ANOA,Kec. Mepanga,Kab. Parigi Moutong,Prov. Sulawesi Tengah,KB,SWASTA,0.549834,120.702973
40203215,SD INPRES 2 MENSUNG,Jl. Tolitoli,Kec. Mepanga,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5516,120.717
40203238,SD INPRES 3 KOTARAYA,Jl. Usaha Tani,Kec. Mepanga,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5457,120.7326
69955231,KB AL-MUHAJIRIN,Jl. Tolitoli,Kec. Mepanga,Kab. Parigi Moutong,Prov. Sulawesi Tengah,KB,SWASTA,0.5579,120.7169
60730261,MIS ALIKHLAS SUMBER AGUNG,JL. NUSANTARA SUMBER AGUNG KEC. MEPANGA,Kec. Mepanga,Kab. Parigi Moutong,Prov. Sulawesi Tengah,MI,SWASTA,0.5543,120.7395
40203220,SD INPRES 2 KAYU AGUNG,Jl. KELINCI,Kec. Mepanga,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5562,120.742
69791568,TK NEGERI 3 MEPANGA,JL. KELINCI NO. 4,Kec. Mepanga,Kab. Parigi Moutong,Prov. Sulawesi Tengah,TK,NEGERI,0.5566,120.7427
40209870,MAN 2 PARIGI,Jl Nusantara No.119 - Sumber Agung,Kec. Mepanga,Kab. Parigi Moutong,Prov. Sulawesi Tengah,MA,NEGERI,0.5586,120.744
69726699,MIS ULIL ALBAB,JALAN NUSANTARA NO.119 DESA SUMBER AGUNG,Kec. Mepanga,Kab. Parigi Moutong,Prov. Sulawesi Tengah,MI,SWASTA,0.5578,120.7458
40203237,SD INPRES 3 KAYU AGUNG,Jl. Nusantara,Kec. Mepanga,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5648,120.7479
40205219,SD K TABOLO BOLO,Desa Tabolo Bolo,Kec. Ongka Malino,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5463,120.7734
69751215,RA/BA/TA TA HIDAYATUL MUBTADIIN,JLN. PASUNDAN NO. 74 KAYU AGUNG KEC. MEPANGA,Kec. Mepanga,Kab. Parigi Moutong,Prov. Sulawesi Tengah,RA,SWASTA,0.5711,120.7475
69771386,TK NEGERI 1 MEPANGA,Dusun III,Kec. Mepanga,Kab. Parigi Moutong,Prov. Sulawesi Tengah,TK,NEGERI,0.5719,120.7468
69995632,MIS HIDAYATUL MUBTADI - IEN,"JL Pasundan No 74 Kayu Agung Kec, Mepanga Kode Pos 94476",Kec. Parigi,Kab. Parigi Moutong,Prov. Sulawesi Tengah,MI,SWASTA,0.5727,120.7474
40206488,SMP NEGERI 3 MEPANGA,Jl. Nusantara No. 117,Kec. Mepanga,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SMP,NEGERI,0.5735,120.7496
40206743,SMKN 1 MEPANGA,JL. NUSANTARA 116 Kayu Agung,Kec. Mepanga,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SMK,NEGERI,0.5736,120.7501
40202962,SMP NEGERI 3 BOLANO LAMBUNU,JL IRIGASI NO. 4 ,Kec. Ongka Malino,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SMP,NEGERI,0.5614,120.7773
40205157,SMP NEGERI 5 BOLANO LAMBUNU,JL. TRANS. SULAWESI KM 312 ,Kec. Bolano Lambunu,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SMP,NEGERI,0.5614,120.7773
69938626,SD INTEGRAL HIDAYATULLAH MULTAZAM,Jl. Irigasi RT 04,Kec. Ongka Malino,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,SWASTA,0.5688,120.7766
60727756,MTSS TINOMBALA,JLN. SISWA NO. B 29 TINOMBALA KEC. BOLANO LAMBUNU,Kec. Ongka Malino,Kab. Parigi Moutong,Prov. Sulawesi Tengah,MTs,SWASTA,0.5733,120.7742
P2961377,PKBM SEJAHTERAH,Jl. Transmigrasi,Kec. Ongka Malino,Kab. Parigi Moutong,Prov. Sulawesi Tengah,PKBM,SWASTA,0.549,120.8194
40203128,SD NEGERI DESPOT ONGKA,JL.TRANSMIGRASI DESPOT,Kec. Ongka Malino,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5598,120.814
69787793,SMP SATU ATAP 3 BOLANO LAMBUNU,Jl. Transmigrasi Despot,Kec. Ongka Malino,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SMP,NEGERI,0.5657,120.8132
69936451,TK PERTIWI,Jl. Transmigrasi,Kec. Ongka Malino,Kab. Parigi Moutong,Prov. Sulawesi Tengah,TK,SWASTA,0.5581,120.8347
69788470,MTsS AL HIKMAH,JL. MELATI NO. 03 DESA KOTANAGAYA,Kec. Bolano Lambunu,Kab. Parigi Moutong,Prov. Sulawesi Tengah,MTs,SWASTA,0.572,120.8724
69942258,KB BUKIT PERTIWI,Desa Bukit Makmur,Kec. Bolano Lambunu,Kab. Parigi Moutong,Prov. Sulawesi Tengah,KB,SWASTA,0.5528,120.9958
40203003,SD NEGERI KUALA BUGIS,Desa Bukit Makmur,Kec. Bolano Lambunu,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5526,120.9961
40205688,SD K PADAT KARYA,PADAT KARYA,Kec. Bolano Lambunu,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5527,120.9961
40204246,SMP NEGERI 3 SAUSU,Jl. Rajawali No. 11,Kec. Sausu,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SMP,NEGERI,0.5738,121.2846
40202833,SD NEGERI 2 KAYU AGUNG,Jl. Onyopong,Kec. Mepanga,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5787,120.7291
69975263,SMP SATU ATAP NEGERI 2 MEPANGA,Jl. Onyopong,Kec. Mepanga,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SMP,NEGERI,0.5791,120.7294
40202922,SD NEGERI 1 KAYU AGUNG,Jl. Nusantara,Kec. Mepanga,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5742,120.7496
40205388,TK NEGERI 1 ONGKA MALINO,Jl. Bayam No. 8,Kec. Ongka Malino,Kab. Parigi Moutong,Prov. Sulawesi Tengah,TK,NEGERI,0.5788,120.7641
70024558,KB PERMATA HATI,Jl. Bayam No. 9,Kec. Ongka Malino,Kab. Parigi Moutong,Prov. Sulawesi Tengah,KB,SWASTA,0.5789,120.7641
70024549,KB AMAL BAKTI,Jl. Mawar No. 4,Kec. Ongka Malino,Kab. Parigi Moutong,Prov. Sulawesi Tengah,KB,SWASTA,0.5839,120.7607
69936493,TK AMAL BAKTI,Desa Tinombala Barat,Kec. Ongka Malino,Kab. Parigi Moutong,Prov. Sulawesi Tengah,TK,SWASTA,0.583896,120.760732
60723467,MIN 3 PARIGI,JL.SERUNI NO.09 Tinombala Barat,Kec. Ongka Malino,Kab. Parigi Moutong,Prov. Sulawesi Tengah,MI,NEGERI,0.5808,120.764
40203252,SD INPRES 2 TINOMBALA,Jl. Garuda No. 11,Kec. Ongka Malino,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5795,120.7659
70024548,KB INTAN SEHATI,Jl. Ki Hajar Dewantara No. 11,Kec. Ongka Malino,Kab. Parigi Moutong,Prov. Sulawesi Tengah,KB,SWASTA,0.5808,120.7651
69935166,TK NEGERI 4 ONGKA MALINO,Jl. Ki. Hajar Dewantara,Kec. Ongka Malino,Kab. Parigi Moutong,Prov. Sulawesi Tengah,TK,NEGERI,0.5808,120.7651
40203090,SD INPRES 1 TINOMBALA,Jl. Ki Hajar Dewantara No. 12,Kec. Ongka Malino,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5802,120.7659
40203024,SD NEGERI TINOMBALA,Jl. Nusa Indah No 12 Tinombala,Kec. Ongka Malino,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5809,120.7655
69751207,RA/BA/TA MUSLIMAT NU TINOMBALA,NULL,Kec. Ongka Malino,Kab. Parigi Moutong,Prov. Sulawesi Tengah,RA,SWASTA,0.578,120.7677
69792606,KB MUSLIMAT NU,Mawar No H 13,Kec. Ongka Malino,Kab. Parigi Moutong,Prov. Sulawesi Tengah,KB,SWASTA,0.5776,120.7688
40206754,SMKN BOLANO LAMBUNU,"Jl. Garuda No. 1, Desa. Tinombala, Kec. Ongka Malino, Kab. Parigi Moutong",Kec. Bolano Lambunu,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SMK,NEGERI,0.5878,120.7701
69945615,SMP SATU ATAP NEGERI KARYA MANDIRI,Karya Mandiri,Kec. Ongka Malino,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SMP,NEGERI,0.5794,120.7896
40204674,SD K KARYA MANDIRI Wilayah Khusus,Jl. Percetakan,Kec. Ongka Malino,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5796,120.7894
40205213,SDN OGOMEGANGDAERAH KHUSUS,Ogomegang,Kec. Ongka Malino,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.598,120.7835
69878004,SDN BAJO,JALAN PELABUHAN DESA BAJO,Kec. Bolano,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.594438,120.85945
69788180,MAS WANAGADING,Jl. Soekarno Hatta No. 45 Desa Wanagading,Kec. Bolano Lambunu,Kab. Parigi Moutong,Prov. Sulawesi Tengah,MA,SWASTA,0.6042,120.8926
60723469,MIS MUHAMMADIYAH BOLANO,JALAN TRANS SULAWESI NO. 59,Kec. Bolano,Kab. Parigi Moutong,Prov. Sulawesi Tengah,MI,SWASTA,0.575424,121.110531
P2961928,PKBM HANDAYANI,Jl. Trans Sulawesi,Kec. Moutong,Kab. Parigi Moutong,Prov. Sulawesi Tengah,PKBM,SWASTA,0.5837098,121.2166995
40210248,MTSS ALKHAIRAAT MEPANGA,JALAN TRANS SULAWESI DESA MEPANGA KEC.MEPANGA,Kec. Mepanga,Kab. Parigi Moutong,Prov. Sulawesi Tengah,MTs,SWASTA,0.6058,120.5009
69995890,SMP SATU ATAP NEGERI 2 TOMINI,Gunung Karama,Kec. Tomini,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SMP,NEGERI,0.6215,120.5129
69733812,MIS NAHDLATUT THALABAH,JL AMD NO.04 KOTA RAYA,Kec. Tomini,Kab. Parigi Moutong,Prov. Sulawesi Tengah,MI,SWASTA,0.6123,120.5288
40205141,SMP NEGERI SATU ATAP NEGERI 1 MOUTONG,JL Siswa Desa Pande,Kec. Moutong,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SMP,NEGERI,0.6199,121.0251
40205143,SMP NEGERI SATU ATAP NEGERI 2 MOUTONG,JL Trans Sulawesi Desa Sejoli ,Kec. Moutong,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SMP,NEGERI,0.6064,121.071
40210230,MTSS ALKHAIRAAT LOBU GIO,JL. RAJABESAR NO.101 DESA LOBU GIO KEC. MOUTONG,Kec. Moutong,Kab. Parigi Moutong,Prov. Sulawesi Tengah,MTs,SWASTA,0.6049,121.0902
60723468,MIS ALKHAIRAAT PALAPI TAOPA,JALAN TRANS SULAWESI NO 87,Kec. Taopa,Kab. Parigi Moutong,Prov. Sulawesi Tengah,MI,SWASTA,0.625184,121.127652
40205167,SMP NEGERI 2 TAOPA,Desa Karya Agung ,Kec. Taopa,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SMP,NEGERI,0.6648,121.011
40202205,SD NEGERI 3 NALU,Lingkungan Salu,Kec. Baolan,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,0.6705,120.602
40206748,SD NEGERI DONTONG,DUSUN DONTONG,Kec. Basidondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,0.6922,120.5886
60728252,MAS AL-AMIN LABONU,JL. TRANS SULAWESI ,Kec. Basidondo,Kab. Tolitoli,Prov. Sulawesi Tengah,MA,SWASTA,0.67293,120.649198
40202435,SD NEGERI 3 BASI,Jalan Trans Sulawesi,Kec. Basidondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,0.6806,120.6481
69959758,SMP NEGERI SATU ATAP SIBALUTON,JLN. SISWA No. 1 DESA SIBALUTON,Kec. Basidondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SMP,NEGERI,0.7098392,120.6090385
40210177,MTSS DDI KONGKOMOS,JL.HI.AL JAELANI,Kec. Basidondo,Kab. Tolitoli,Prov. Sulawesi Tengah,MTs,SWASTA,0.707546,120.715732
40202464,SD NEGERI 1 SIBALUTON,JL. SISWA,Kec. Basidondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,0.7469,120.5826
40202190,SD NEGERI KINAPASANG,Kinapasang,Kec. Basidondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,0.7397,120.6073
40204186,SMP NEGERI 3 BASIDONDO,Desa Sibaluton,Kec. Basidondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SMP,NEGERI,0.7365,120.6187
40202414,SD NEGERI 2 SIBALUTON,Desa Sibaluton,Kec. Basidondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,0.7409,120.616
40204189,SMP NEGERI 2 BASIDONDO,JL. PELAJAR NO. 2,Kec. Basidondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SMP,NEGERI,0.7383,120.6772
40202483,SD NEGERI 2 BASI,Jl. Plamboyan,Kec. Basidondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,0.739,120.6785
40202324,SD NEGERI 1 BASI,Desa Sibaluton,Kec. Basidondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,0.7542,120.6489
40206758,SMP NEGERI 4 BASIDONDO,Jln. UPT Gindopo,Kec. Basidondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SMP,NEGERI,0.7393,120.7114
40202153,SD NEGERI GINDOPO,Gindopo,Kec. Basidondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,0.7399,120.7116
60728508,SMKN BASIDONDO,Jln. Trans Gindopo KM. 79 No. 001,Kec. Basidondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SMK,NEGERI,0.7354,120.7361
40202158,SD NEGERI JANJA,JL MANJAJARAN DESA JANJA,Kec. Lampasio,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,0.7457,120.8505
P9996779,PKBM RUMPIN KUONOTO,JL. TRANS SULAWESI,Kec. Tiloan,Kab. Buol,Prov. Sulawesi Tengah,PKBM,SWASTA,0.7335306,120.9057217
40202180,SD NEGERI MALULU,Jln.Hi.Patarai,Kec. Dondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,0.7691,120.5156
40202206,SD NEGERI 3 MALALA,Jalan Pendidikan Desa Betengon Kec. Dondo,Kec. Dondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,0.7613,120.5285
60727779,MTSS DDI SALUMBIA,JL. Tadulako No 252. Pangkung Kec Dondo,Kec. Dondo,Kab. Tolitoli,Prov. Sulawesi Tengah,MTs,SWASTA,0.7357,120.4608
40202424,SD NEGERI 2 MALALA,Jl. Trans Sulawesi,Kec. Dondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,0.7668,120.5435
40202356,SD NEGERI 1 MALALA,Desa Malala,Kec. Dondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,0.7687,120.5438
40202248,SMP NEGERI 1 DONDO,Jalan Siswa No. 65 Tinabogan,Kec. Dondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SMP,NEGERI,0.7775,120.5311
40202459,SD NEGERI 1 TINABOGAN,Jl. trans Sulawesi,Kec. Dondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,0.7812,120.5265
69734241,MA AL-IKHLASH TINABOGAN,JL. Trans Sulawesi No. 67,Kec. Dondo,Kab. Tolitoli,Prov. Sulawesi Tengah,MA,SWASTA,0.7817,120.5258
40202427,SD NEGERI 2 TINABOGAN,Jl. Karakatau No. 246,Kec. Dondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,0.7839,120.5242
40202210,SD NEGERI 4 BASI,JL. Siswa No. 4 Desa Kongkomos,Kec. Basidondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,0.7663,120.6541
69993661,MA PLUS YAZID NW KONGKOMOS,JALAN SYAIKH ZAINUDDIN DUSUN BINTANA,Kec. Basidondo,Kab. Tolitoli,Prov. Sulawesi Tengah,MA,SWASTA,0.7658,120.6549
60727773,MTSS AL-AMIN LABONU,JL. TRANS SULAWESI,Kec. Basidondo,Kab. Tolitoli,Prov. Sulawesi Tengah,MTs,SWASTA,0.779,120.6712
40202174,SD NEGERI OGOSIPAT,Ogosipat,Kec. Basidondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,0.7702,120.774
60726694,SD SMP SATU ATAP OGOSIPAT,"Jl Pendidikan, Dusun Harapan, Desa Ogosipat",Kec. Basidondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SMP,NEGERI,0.7711,120.7744
69886000,RA. Dwp I Kanwil Departemen Agama,Jl. Bantilan No. 8 ,Kec. Palu Barat,Kota Palu,Prov. Sulawesi Tengah,RA,SWASTA,0.775002,121.5002
69751247,RA/BA/TA ALKHAIRAAT LERE,JL. TEMBANG LRG. II PALU,Kec. Palu Barat,Kota Palu,Prov. Sulawesi Tengah,RA,SWASTA,0.775003,121.5003
69751244,RA/BA/TA AL-MUHAJIRIN,JL. KUNDURI KOMPLEKX AL-MUHAJIRIN,Kec. Palu Barat,Kota Palu,Prov. Sulawesi Tengah,RA,SWASTA,0.775004,121.5004
69751254,RA/BA/TA AL-IKHLAS BIROBULI,JL. BANTENG KOMPLEKS BTN PERUMAHAN BIROBULI,Kec. Palu Selatan,Kota Palu,Prov. Sulawesi Tengah,RA,SWASTA,0.775,121.5005
69751246,RA/BA/TA ALKHAIRAAT DUYU,JL.PADANJAKAYA LRG. IV,Kec. Tatanga,Kota Palu,Prov. Sulawesi Tengah,RA,SWASTA,0.775007,121.5007
69751245,RA/BA/TA ALKHAIRAAT BALAROA,JL. YAMBAERE,Kec. Palu Barat,Kota Palu,Prov. Sulawesi Tengah,RA,SWASTA,0.775008,121.5008
69751243,RA/BA/TA AL-KHAIRAAT DONGGALA KODI,JL. ST ALAUDDIN,Kec. Palu Barat,Kota Palu,Prov. Sulawesi Tengah,RA,SWASTA,0.775009,121.5009
69751242,RA/BA/TA AL-IKHLAS DUYU,JL. GAWALISE NO. 192,Kec. Tatanga,Kota Palu,Prov. Sulawesi Tengah,RA,SWASTA,0.77501,121.501
69751251,RA/BA/TA II DWP KEMENAG SULTENG,JL. MASMANSUR I. NO.3 PALU,Kec. Palu Barat,Kota Palu,Prov. Sulawesi Tengah,RA,SWASTA,0.775011,121.5011
69751255,RA/BA/TA ALKHAIRAAT DUPA INDAH,JL. DUPA INDAH,Kec. Palu Timur,Kota Palu,Prov. Sulawesi Tengah,RA,SWASTA,0.775012,121.5012
69751248,RA/BA/TA ALKHAIRAAT SILAE,JL. MUNIF RAHMAN,Kec. Ulujadi,Kota Palu,Prov. Sulawesi Tengah,RA,SWASTA,0.775015,121.5015
69751252,RA DWP UIN DATO KARAMA PALU,JL. PONEGORO NO. 23 PALU,Kec. Palu Barat,Kota Palu,Prov. Sulawesi Tengah,RA,SWASTA,0.775016,121.5016
69886001,RA. Ra. Al Jamiah,Jl. HOS. Cokroaminoto,Kec. Palu Barat,Kota Palu,Prov. Sulawesi Tengah,RA,SWASTA,0.775017,121.5017
69886002,RA.  Gazah Ummahat Ddi,Jl. Sungai Sausu No. 1 Palu,Kec. Palu Barat,Kota Palu,Prov. Sulawesi Tengah,RA,SWASTA,0.775019,121.5019
69947639,Darul Da`wah Wal Irsyad (DDI) Palu,Jl. Diponegoro No. 12 palu,Kec. Palu Barat,Kota Palu,Prov. Sulawesi Tengah,MA,SWASTA,0.775107,121.5107
40202159,SD NEGERI JANJA,Dusun janja,Kec. Dondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,0.7883,120.4971
40202175,SD NEGERI OGOGILI,Jl. Pendidikan,Kec. Dondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,0.7918,120.5065
40202310,SMAN 1 DONDO,JL. TRANS SULAWESI,Kec. Dondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SMA,NEGERI,0.7909,120.5157
40202355,SD NEGERI 1 MALOMBA,Desa Malomba,Kec. Dondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,0.7771,120.4707
40202423,SD NEGERI 2 MALOMBA,Jln.Trans Sulawesi,Kec. Dondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,0.7761,120.4606
69993728,MTs ALKHAIRAAT MALOMBA,JL. TRANS SULAWESI,Kec. Dondo,Kab. Tolitoli,Prov. Sulawesi Tengah,MTs,SWASTA,0.777902,120.456957
40202317,SD NEGERI TARING,DUSUN TARING,Kec. Basidondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,0.7929,120.704
40202215,SD NEGERI 6 BASI,DESA MARISA,Kec. Basidondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,0.8017,120.7294
40204367,SMP SIS ALJUFRI,JL. BUKIT NGATAGAYA NO. 244,Kec. Basidondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SMP,SWASTA,0.8069,120.7167
69956982,SMA SIS AL-DJUFRI,JLN. GURU TUA No. 344,Kec. Basidondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SMA,SWASTA,0.8073,120.7165
40202162,SD NEGERI GALANDAU,Desa Galandau,Kec. Basidondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,0.8112,120.7086
40202251,SMP NEGERI 1 BASIDONDO,Jln. Ki Hajar. Dewantara No. 06,Kec. Basidondo,Kab. Tolitoli,Prov. Sulawesi Tengah,SMP,NEGERI,0.8142,120.7656
40202169,SD NEGERI BUTUN,Dusun Butun,Kec. Ogodeide,Kab. Tolitoli,Prov. Sulawesi Tengah,SD,NEGERI,0.8236,120.6382
