npsn,nama,alamat,kecamatan,kabupaten,provinsi,bentuk_pendidikan,status_sekolah,latitude,longitude
40202845,SD NEGERI 5 TERPENCIL PALASA,Gunung Koja Palasa Desa Palasa Lambori Kec. Palasa Kode Pos 94477,Kec. Palasa,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5174,120.4389
40203129,SD GKST TERPENCIL BAMBASIANG,Desa Bambasiang,Kec. Palasa,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,SWASTA,0.5222,120.4185
69792614,KB ARRAHMAN PALASA LAMBORI,JL. TRANS SULAWESI,Kec. Palasa,Kab. Parigi Moutong,Prov. Sulawesi Tengah,KB,SWASTA,0.4939,120.4638
40206214,SDN KECIL OGOMOJOLO,"Jl. Kemiri, Dusun 5 Ogomojolo",Kec. Palasa,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.4966,120.4715
69940625,KB TERJUN INDAH,Jl. Trans,Kec. Palasa,Kab. Parigi Moutong,Prov. Sulawesi Tengah,KB,SWASTA,0.4955,120.4747
40206218,SDN KECIL TERPENCIL POLU KAPAL,PALASA LAMBORI,Kec. Palasa,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5113,120.4597
40205204,SD KECIL TERPENCIL KARAMAH BIGA,Biga,Kec. Tomini,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5137,120.5039
69939369,KB BUKIT KARAMA,Dusun IV,Kec. Tomini,Kab. Parigi Moutong,Prov. Sulawesi Tengah,KB,SWASTA,0.5133,120.5048
40205205,SD NEGERI TINGKULANG,Jl. Trans Sulawesi,Kec. Tomini,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5176,120.531
40203078,SD INPRES 1 TOMINI,Jl. Trans Sulawesi,Kec. Tomini,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5127,120.5492
P9996752,PKBM MANOTO,Jl. Trans Sulawesi No. 124,Kec. Tomini,Kab. Parigi Moutong,Prov. Sulawesi Tengah,PKBM,SWASTA,0.5148,120.5535
40203017,SD NEGERI TOMINI,Jl. Trans Sulawesi,Kec. Tomini,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5173,120.5543
60729360,MAS ALKHAIRAAT TOMINI,JL. TRANS SULAWESI TOMINI KEC. TOMINI,Kec. Tomini,Kab. Parigi Moutong,Prov. Sulawesi Tengah,MA,SWASTA,0.5194,120.5527
40203206,SD INPRES 2 OGOTOMUBU,Jl. Trans Sulawesi,Kec. Tomini,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5165,120.5644
P9996558,PKBM GUNUNG BAKTI,Jl. Trans Sulawesi,Kec. Tomini,Kab. Parigi Moutong,Prov. Sulawesi Tengah,PKBM,SWASTA,0.5156,120.5669
40203047,SD INPRES 1 OGOTOMUBU,Jl. Trans Sulawesi,Kec. Tomini,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.514,120.5729
69792651,KB ADENIUM,JLN. NELAYAN,Kec. Tomini,Kab. Parigi Moutong,Prov. Sulawesi Tengah,KB,SWASTA,0.5165,120.585
69947112,SMAN 1 TOMINI,Jl. Pasar Tomini,Kec. Tomini,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SMA,NEGERI,0.5216,120.5583
40203072,SD INPRES 2 AMBESIA,Jl. Trans Sulawesi,Kec. Tomini,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5202,120.5886
40202861,SD NEGERI AMBESIA,Jl. Pasar,Kec. Tomini,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5195,120.6
40205158,SMPN 2 TOMINI,JL. TRANS SULAWESI DESA TILUNG,Kec. Tomini,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SMP,NEGERI,0.523,120.6381
40202983,SD NEGERI MEPANGA,Jl. Trans Sulawesi,Kec. Mepanga,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5179,120.6615
40202951,SMAN 1 MEPANGA,JL. TRANS SULAWESI,Kec. Mepanga,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SMA,NEGERI,0.5186,120.6609
P2961148,PKBM MANDIRI,Jl.Trans Sulawesi  Desa Mepanga Kec. Mepanga Kab. Parigi Moutong,Kec. Mepanga,Kab. Parigi Moutong,Prov. Sulawesi Tengah,PKBM,SWASTA,0.5187,120.6588
40203251,SD INPRES 2 TILUNG,Jl. Trans Sulawesi,Kec. Mepanga,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5212,120.6496
69935813,TK HASANAH,Jl. Kalamau,Kec. Mepanga,Kab. Parigi Moutong,Prov. Sulawesi Tengah,TK,SWASTA,0.514323,120.697287
60730260,MIS AL-IKHLAS MENSUNG,JLN. KALAMAU OGOMOLOS MENSUNG KEC. MEPANGA,Kec. Mepanga,Kab. Parigi Moutong,Prov. Sulawesi Tengah,MI,SWASTA,0.5148,120.6978
40203045,SD INPRES 1 MEPANGA,Desa Malalan,Kec. Mepanga,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5193,120.6834
69935809,KB DEWI SARTIKA,Jl. Bali,Kec. Mepanga,Kab. Parigi Moutong,Prov. Sulawesi Tengah,KB,SWASTA,0.5192,120.7086
40203040,SD INPRES 1 MALINO,Jl. Trans Sulawesi,Kec. Ongka Malino,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.4946,120.7394
40203228,SD INPRES 2 MALINO,Jl. Trans Sulawesi,Kec. Ongka Malino,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.4948,120.7393
40205385,TK NEGERI 2 BOLANO LAMBUNU,DESA MARGAPURA,Kec. Bolano Lambunu,Kab. Parigi Moutong,Prov. Sulawesi Tengah,TK,NEGERI,0.5051,120.733
40202978,SMP NEGERI 2 BOLANO LAMBUNU,Jl. Persatuan Desa Ongka,Kec. Ongka Malino,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SMP,NEGERI,0.4989,120.7787
69935161,TK NEGERI 3 ONGKA MALINO,Dusun 6,Kec. Ongka Malino,Kab. Parigi Moutong,Prov. Sulawesi Tengah,TK,NEGERI,0.5211,120.7841
40202839,SD NEGERI 2 ONGKA,Jl. Persatuan,Kec. Ongka Malino,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5233,120.7836
40206220,SD KECIL BOMBAN,Jl. Bukit Sari,Kec. Bolano,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5058,120.8708
69947875,SD NEGERI WANAMUKTI UTARA,Jl. Kolano No. 102 Wanamukti Utara,Kec. Bolano,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5096009,120.8876294
40203175,SD INPRES BOMBAN,Jl. Ki Hajar Dewantara ,Kec. Bolano,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5033,120.9018
69856253,SD SMP SATU ATAP NEGERI BOMBAN,JL. KIHAJAR DEWANTARA,Kec. Bolano,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SMP,NEGERI,0.5036,120.9019
40205392,TK NEGERI 4 BOLANO,Jl. Siswa,Kec. Bolano,Kab. Parigi Moutong,Prov. Sulawesi Tengah,TK,NEGERI,0.504,120.9017
40205214,SD KECIL TALUNDANG,Jl. BALI,Kec. Bolano,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5184,120.9073
69786421,SMAN 1 BOLANO,JL.Taman Siswa No. 03 Wanamukti Utara,Kec. Bolano,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SMA,NEGERI,0.5148,120.9254
69949647,TK MUTIARA BUNDA BOLANO,Jl. Kolano Dusun III,Kec. Bolano,Kab. Parigi Moutong,Prov. Sulawesi Tengah,TK,SWASTA,0.51542,120.93054
40203043,SD INPRES 1 MARGAPURA,Jl. Siswa No.1 Margapura,Kec. Bolano Lambunu,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5055,120.9606
69940621,TK NEGERI 3 BOLANO LAMBUNU,Jl. Ki. Hajar Dewantara No. 46,Kec. Bolano Lambunu,Kab. Parigi Moutong,Prov. Sulawesi Tengah,TK,NEGERI,0.4956,120.969
40203216,SD NEGERI ANUTAPURA,Jl. Ki Hajar Dewantara,Kec. Bolano Lambunu,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.496,120.9692
40205393,TK AL- JAMIATUL WASHLIYAH,Jl. Padang Raya,Kec. Bolano Lambunu,Kab. Parigi Moutong,Prov. Sulawesi Tengah,TK,SWASTA,0.4973,120.9838
40202949,SMAN 1 BOLANO LAMBUNU,JL. KI HAJAR DEWANTARA,Kec. Bolano Lambunu,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SMA,NEGERI,0.5117,120.966
40202972,SMP NEGERI 1 BOLANO LAMBUNU,Jl. Datuk Karama No. 500,Kec. Bolano Lambunu,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SMP,NEGERI,0.5145,120.9758
40205276,TK PERTIWI OGRANDU,Jl. Padat Karya,Kec. Bolano Lambunu,Kab. Parigi Moutong,Prov. Sulawesi Tengah,TK,SWASTA,0.5055,121.0049
69935169,TK AISYIYAH BUSTANUL ATHFAL,Jl. Colano No. 01,Kec. Bolano Lambunu,Kab. Parigi Moutong,Prov. Sulawesi Tengah,TK,SWASTA,0.5122,120.9933
69940624,KB TEJA KUMARA,Jl. Cendrawasih,Kec. Bolano Lambunu,Kab. Parigi Moutong,Prov. Sulawesi Tengah,KB,SWASTA,0.511322,121.008956
40203070,SD INPRES 1 WANAGADING,Jl. Sukarno Hatta No 66,Kec. Bolano Lambunu,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5157,121.0003
40203245,SD INPRES 2 WANAGADING,Desa Wanagading,Kec. Bolano Lambunu,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5162,120.9995
40206486,SMP NEGERI 6 BOLANO LAMBUNU,Jl. Soekarno  Hatta,Kec. Bolano Lambunu,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SMP,NEGERI,0.5173,121.0022
40210231,MTSN 4 PARIGI,DESA BUKIT MAKMUR KEC. BOLANO LAMBUNU,Kec. Bolano Lambunu,Kab. Parigi Moutong,Prov. Sulawesi Tengah,MTs,NEGERI,0.5177,121.001
40203195,SD INPRES KARYA AGUNG,Jl. Maman Abdulrahman,Kec. Taopa,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.4969,121.0426
69792675,KB PELITA HATI,JLN. KEBUN JERUK,Kec. Bolano Lambunu,Kab. Parigi Moutong,Prov. Sulawesi Tengah,KB,SWASTA,0.511214,121.023254
40203194,SD INPRES GUNUNGSARI,Desa GUNUNGSARI,Kec. Bolano Lambunu,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.5124,121.0246
69863280,SD NEGERI KARYA AGUNG,Desa Karya Agung,Kec. Taopa,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.4972,121.0529
60729959,MAS ALKHAIRAAT MOUTONG,JL. TRANS SULAWESI NO. 87 MOUTONG KEC. MOUTONG,Kec. Moutong,Kab. Parigi Moutong,Prov. Sulawesi Tengah,MA,SWASTA,0.4957,121.1576
60729961,MAN 3 PARIGI,JL. ASSANUSIYAH NO. 03 BERINGIN JAYA KEC. BOLANO KAB. PARIGI MOUTONG,Kec. Bolano,Kab. Parigi Moutong,Prov. Sulawesi Tengah,MA,NEGERI,0.5176,121.1753
40205224,SD KECIL OLONGGATA,Olonggata,Kec. Moutong,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.4954,121.2789
60729540,MIS ANNUR TAOPA,JLN. BIDADARI TAOPA UTARA KEC. TAOPA,Kec. Moutong,Kab. Parigi Moutong,Prov. Sulawesi Tengah,MI,SWASTA,0.4978,121.3188
40203011,SD NEGERI SEJOLI,Desa Sejoli,Kec. Moutong,Kab. Parigi Moutong,Prov. Sulawesi Tengah,SD,NEGERI,0.4954,121.3264
