npsn,nama,alamat,kecamatan,kabupaten,provinsi,bentuk_pendidikan,status_sekolah,latitude,longitude
69829116,TK NEGERI 2 BANGGAI SELATAN,DESA BENTEAN,KEC. BANGGAI SELATAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,NEGERI,-1.688496,123.526867
69829111,TK NEGERI 1 BANGGAI TENGAH,DESA BADUMPAYAN,KEC. BANGGAI TENGAH,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,NEGERI,-1.668578,123.5229
40200164,SD NEGERI BADUMPAYAN,Badumpayan,KEC. BANGGAI TENGAH,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.6675,123.5206
P9947950,PKBM PERMATA,Jl. Tadulako No. 22,KEC. BANGGAI SELATAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,PKBM,SWASTA,-1.679754,123.5693998
69978087,SD BAULALONGO,"Jl. Taman Siswa No. 1 Baulalongo, Desa Tintingo Banggai Tengah Kab. Banggai Laut",KEC. BANGGAI TENGAH,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.6666606,123.5415904
40206735,SMP NEGERI 2 BANGGAI SELATAN,Jl. Sis Aljufri Matanga,KEC. BANGGAI SELATAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMP,NEGERI,-1.6735746,123.564167
69829139,TK NEGERI 3 BANGGAI SELATAN,"JL. TADULAKO, NO.     KODE POS 94890",KEC. BANGGAI SELATAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,NEGERI,-1.678428,123.575179
40200384,SDN INPRES MALINO,Malino,KEC. BANGGAI SELATAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.678,123.5752
40206268,SMP NEGERI SATU ATAP MALINO,Jl. Tadulako Malino,KEC. BANGGAI SELATAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMP,NEGERI,-1.677743,123.574771
40206620,SMK NEGERI 2 BANGGAI,Jln. Mandapar No. 2,KEC. BANGGAI SELATAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMK,NEGERI,-1.6695,123.5765
40200406,SD INPRES PINALONG,Pinalong,Kec. Liang,Kab. Banggai Kepulauan,Prov. Sulawesi Tengah,SD,NEGERI,-1.6396,123.2524
40200400,SD INPRES POSOSLALONGO,Pososlalongo,KEC. BANGGAI TENGAH,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.6607,123.4853
69829141,KB TERPADU KARTINI,DUSUN I,KEC. BANGGAI TENGAH,Kab. Banggai Laut,Prov. Sulawesi Tengah,KB,SWASTA,-1.661791,123.48625
69930811,SLB NEGERI ADEAN,"ds. Adean, Kec. Banggai Tengah",KEC. BANGGAI TENGAH,Kab. Banggai Laut,Prov. Sulawesi Tengah,SLB,NEGERI,-1.6511414,123.5071154
40200378,SD INPRES MONSONGAN,Desa Monsongan,KEC. BANGGAI TENGAH,Kab. Banggai Laut,Prov. Sulawesi Tengah,SD,NEGERI,-1.6395,123.4833
40204211,SMP NEGERI 1 BANGGAI TENGAH,Timbong,KEC. BANGGAI TENGAH,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMP,NEGERI,-1.641,123.5262
69931045,TK NEGERI 2 BANGGAI TENGAH,Desa Adean Kec. Banggai Tengah,KEC. BANGGAI TENGAH,Kab. Banggai Laut,Prov. Sulawesi Tengah,TK,NEGERI,-1.638311,123.52102
69831501,SMA NEGERI 3 BANGGAI ,Jl. Badung No. 2,KEC. BANGGAI TENGAH,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMA,NEGERI,-1.640759,123.53887
69733960,SMPN SATAP PELITA KELAPA LIMA,"Desa Kelapa Lima Kec. Banggai Selatan Kab, Banggai laut Prov.Sulawesi Tengah    ",KEC. BANGGAI SELATAN,Kab. Banggai Laut,Prov. Sulawesi Tengah,SMP,NEGERI,-1.6621087,123.6081144
